filepath	title
./data/images/predict/1100228268_3701306295.jpg	深圳泄洪,涵洞工程守护城市安全与民众幸福
./data/images/predict/1100919789_1898151054.jpg	澳大利亚东部洪灾持续洪水新浪新闻
./data/images/predict/1101059744_2829584120.jpg	大连多地都发大水了  抖音
./data/images/predict/1102778282_4050145101.jpg	【泵选】农村环境治理,生活污水收集,城市防洪排涝,怎能少了
./data/images/predict/1103440418_2117025550.jpg	暴雨侵袭 消防员洪涝中营救疏散群众115人澎湃号政务澎湃新闻the
./data/images/predict/1104582154_1108241843.jpg	点赞阳和街道筑牢防汛抗洪
./data/images/predict/110510829_3425622414.jpg	湖南局地降水量233.4毫米 永州怀化等地中到大雨  天气网
./data/images/predict/1105438448_219757904.jpg	平降县 平陆县 青年公益应急 防汛抢险暨地质灾害防撤避演练  抖音
./data/images/predict/110552107_3157395173.jpg	肯尼亚遭暴雨和洪水袭击 至少导致77人死亡图凤凰网
./data/images/predict/1107033349_3834815679.jpg	日本遇台风水灌街道却异常干净,大马网友惊叹:6万年赶不上日本洪水
./data/images/predict/1107597699_1538919599.jpg	连云港市启动新沭河防汛级应急响应,多座水库开闸泄洪腾讯新闻
./data/images/predict/1108085352_1366043238.jpg	清明期间,持续大雨,我们的防汛,抗洪抢险救援工作#美力城  抖音
./data/images/predict/110850323_2682937673.jpg	河南水旱灾害防御应急响应提升至级,本周我省仍有暴雨过程澎湃号
./data/images/predict/1109781432_2607230892.jpg	湖北鄂州:备战汛期,开展防汛抗洪抢险实战拉动演练
./data/images/predict/111178770_1431159015.jpg	巴西里约暴雨致洪涝 街道变河道
./data/images/predict/111233963_4148562103.jpg	风雨无阻公路人 防汛抢险保畅通郊区公路段全力做好雨天应急抢险
./data/images/predict/111517573_957533293.jpg	科学防范化风险 全面防汛正当时灾害汛情预案值守网易订阅
./data/images/predict/1115738032_514203925.jpg	印尼首都遭暴雨袭击引发洪水 街道被淹没4 中国日报网
./data/images/predict/111745799_798115931.jpg	暴雨过后 汽车例行保养如何进行养护项目玩车之家
./data/images/predict/1118479188_2569680200.jpg	新龙华头条丨11号台风
./data/images/predict/1118689996_4294553605.jpg	星甸街道凝心聚力,扎实做好一线防汛工作  美篇
./data/images/predict/1118864014_4022127307.jpg	高新街道组织开展防汛抢险应急救援演练抗洪网易订阅
./data/images/predict/1119017011_3376596883.jpg	100张绝密照片首次曝光,还原天津百年历史
./data/images/predict/1119344758_3289368719.jpg	#抗洪救灾 #大家注意安全 #洪水无情人有情 #传递正能量让  抖音
./data/images/predict/11226221_3359568935.jpg	致敬抗洪救灾真英雄,汛期暴雨前,安全知识记心间,人人用得上  知乎
./data/images/predict/1123127165_908407218.jpg	做人民群众的守护者 彭州市天彭街道筑牢防汛安全堤
./data/images/predict/112434987_727122570.jpg	黑龙江突然遭暴雨洪灾袭击,会是什么原因导致的呢
./data/images/predict/1126831914_2559388559.jpg	海南日报数字报全国各地全力防汛抗洪
./data/images/predict/1127197394_2702821441.jpg	水浸街  崖看梅州 梅州时空
./data/images/predict/1127565120_2295093650.jpg	川南多个城市遭洪水袭击 百姓损失惨重组图中证网
./data/images/predict/1128427009_3705443559.jpg	丽江市2024防汛,地震地质灾害抢险救灾综合应急实战演练圆满  抖音
./data/images/predict/1129292542_4245238909.jpg	抚远多举措全面做好乌苏里江和黑龙江防汛新浪新闻
./data/images/predict/1130317272_1613150511.jpg	#我的城市下雨了 今日大暴雨  抖音
./data/images/predict/1130354446_3224377949.jpg	孟加拉国遭遇持续暴雨 街道洪水泛滥腾讯新闻
./data/images/predict/1131529647_127571312.jpg	连发13预警暴雨预计在这个时段影响天津中国世界遗产雷阵雨气象
./data/images/predict/1136211457_3812810830.jpg	发生洪涝灾害辽宁省防汛抗旱指挥部最新通报
./data/images/predict/1136514104_1479335511.jpg	南水北调东线工程开展防汛应急抢险演练
./data/images/predict/113842283_2887089473.jpg	湖南道县大暴雨致内涝严重 民众街道捕鱼体育腾讯网
./data/images/predict/1140351472_2653705244.jpg	洪水侵袭伦敦街道 汽车被淹与天鹅
./data/images/predict/1142041446_1114378563.jpg	二仙桥街道仙韵社区提醒居民: 请注意暴雨橙色预警继续  四川社区观
./data/images/predict/1142063390_1829881149.jpg	广西多地妇女干部群众积极参与防汛抢险 闻
./data/images/predict/114431681_656367020.jpg	重庆雪宝山昨夜突迎春雪 今日中雨再袭渝东北
./data/images/predict/114432830_1438367325.jpg	阵雨 中雨26日出伏啦,秋天真的要来了大燕网河北站腾讯网
./data/images/predict/114460942_3013938889.jpg	【华能山东分公司闻
./data/images/predict/1145551665_1663746217.jpg	98年抗洪20周年这些未曾公开的老照片震撼曝光洪水
./data/images/predict/1145740254_1087808645.jpg	誓言写在圩堤上 云山集团有限责任公司防汛抗洪侧记  红色资讯
./data/images/predict/1146489560_3150199722.jpg	美华盛顿州遭严重洪灾:城市水流奔涌 近5万户居民断电降雨新浪财经
./data/images/predict/1147217572_186464982.jpg	柳州开展防汛机动抢险队冲锋舟驾驶技术培训及实操拉练手机广西网
./data/images/predict/1148121607_3468677167.jpg	鹰潭市蓝天救援队应鹰潭市防汛抗旱抢险指挥部邀请,参加鹰潭市月  抖
./data/images/predict/1148310187_1455515247.jpg	郑州特大暴雨是怎么形成的面对城市洪涝灾害我们该如何应对
./data/images/predict/1148485903_3890531335.jpg	全力确保人民群众生命财产安全上游新闻 汇聚向上的力量
./data/images/predict/114905307_1917301404.jpg	不到24小时 先后有四个水文站水位破1998年历史极值极值水文站要闻
./data/images/predict/115180972_1972364203.jpg	最深2米遭遇今年最大强降雨,昆明又淹水了
./data/images/predict/1152420315_1297909838.jpg	泰国thailand篇
./data/images/predict/1156531121_2136472927.jpg	【全力以赴 防汛救灾】坚决打好防汛抗洪抢险救灾攻坚战,我市党员群众
./data/images/predict/1157672904_2659717679.jpg	刘家峡水库正在泄洪
./data/images/predict/115983134_3011098512.jpg	狂风暴雨,电闪雷鸣,路上涨水,最近南昌的天,有点异常  抖音
./data/images/predict/1160680422_3649444514.jpg	【防汛抗洪】麻阳全力以赴打好防汛抗灾
./data/images/predict/1161900518_1181910251.jpg	四川大竹突遭暴雨袭击 部分乡镇街道被淹中川网
./data/images/predict/116235293_1926533981.jpg	深圳大雨.专业的城市,专业的市民.不等也不靠,永远直向  抖音
./data/images/predict/116278836_1373609135.jpg	雨下到淹起来的昆明 雾炮车还在继续
./data/images/predict/1163774681_526732422.jpg	湖南强降雨致多地成灾
./data/images/predict/1167319530_516763059.jpg	东南亚洪水地区的街景路标
./data/images/predict/1167383446_807443618.jpg	清明期间,持续大雨,我们的防汛,抗洪抢险救援工作#美力城  抖音
./data/images/predict/116838326_2612729247.jpg	此时2022年7月19日晚22点,嵩县大坪乡中雨,冲在最前面  抖音
./data/images/predict/1171610099_1065779402.jpg	加拿大街道洪水泛滥 民众被迫淌水出行4 中国日报网
./data/images/predict/1173142448_560812703.jpg	陕西一地突遭大暴雨,200多辆车被冲上街头,街道被堵,还有商铺被淹华
./data/images/predict/1177868693_346665985.jpg	《为高淳北大门,为美丽的家园》淳溪街道荣复社区2016抗洪抢险纪实搜
./data/images/predict/1179000248_3329911407.jpg	应对洪灾:宁可十防九空,不可失防万一洪水
./data/images/predict/1179921147_2444510113.jpg	台风正面袭击,狂风暴雨中车停哪最安全新浪汽车
./data/images/predict/1182112373_3436843250.jpg	聚焦防汛抗洪丨重庆12区县遭遇大暴雨 29条河流出现超警戒水位洪水
./data/images/predict/1182135230_617514507.jpg	#直击南方多地暴雨现场#
./data/images/predict/1182352745_184341629.jpg	北京交通行业已组建62支防汛抢险应急队伍
./data/images/predict/1182574716_1878472968.jpg	强降雨持续 多地防汛抗洪救灾加紧进行防汛抗洪新浪财经新浪网
./data/images/predict/1186066223_3412903623.jpg	清明期间,持续大雨,我们的防汛,抗洪抢险救援工作#美力城  抖音
./data/images/predict/1186792991_1135340575.jpg	飓风桑迪登陆美国东海岸 部分街道积水超1米新闻台中国网络电视台
./data/images/predict/1187593158_3897621760.jpg	暴雨袭越南图新闻中心新浪网
./data/images/predict/1188265604_274964241.jpg	暴雨过后 皮口街道深入开展灾后重建工作  美篇
./data/images/predict/1189491402_858175946.jpg	暴风雨伴随电闪雷鸣,高大的梧桐树残臂断肢之后,街道一片狼藉.  抖音
./data/images/predict/1190369522_997709676.jpg	新安江街道:暴雨来势猛,我们一直在行动  新安江街道  建德新闻网
./data/images/predict/1190972378_4044365385.jpg	川南多个城市遭洪水袭击 民众损失惨重中新网
./data/images/predict/1191785708_154450533.jpg	防汛抗洪一线,有这么一群逆行者,他们坚守的身影,凝固成感人画  抖音
./data/images/predict/1195598905_2133072369.jpg	中国石化新闻网南阳石油:全力防汛抢险,确保油品和设备安全
./data/images/predict/1196453575_1052809508.jpg	事隔三年后的今天,连续降雨数十日,再次导致洪水进入我们的城市  抖
./data/images/predict/1200604104_1029532459.jpg	厦门暴雨i万宾内涝积水监测系统解决方案洪涝隧道强降雨厦门市网
./data/images/predict/1204055090_920275729.jpg	镇康县南伞中学校园新闻镇康县南伞中学防汛抢险工作正在努力拼搏中
./data/images/predict/1204474458_398703385.jpg	美国新奥尔良受暴雨威胁 城市街道被洪水淹没网易订阅
./data/images/predict/120501428_354805379.jpg	就算大雨让城市颠倒 我会给你怀抱阳江顺铃汽车销售服务优惠促销卡
./data/images/predict/1205794222_2089672224.jpg	图们江遭遇洪水 吉林延边转移3万余人
./data/images/predict/1207487641_519528213.jpg	防汛抗洪,我们在行动应急
./data/images/predict/120907656_3400790137.jpg	河北暴雨,多地内涝.河北多地内涝,民众遭受损失.可怜当官的都  抖音
./data/images/predict/120976261_3533510458.jpg	洪峰过境背后 巴南
./data/images/predict/121030279_2494337841.jpg	大连多地都发大水了  抖音
./data/images/predict/1211506749_4175416465.jpg	分享你的哈尔滨旅行碎片
./data/images/predict/1212446030_711382029.jpg	百年不遇的特大暴雨#下雨天 #愿人间皆安 #我的城市下雨了  抖音
./data/images/predict/1215638676_312792792.jpg	防汛救灾第一线他们
./data/images/predict/1216585364_3975989410.jpg	大连多地都发大水了  抖音
./data/images/predict/121771868_249375582.jpg	就这,本来还想去跑步,能回宿舍就不错了历史最高水位,广州挺  抖音
./data/images/predict/1217832676_3982609705.jpg	两瓶水,一包饼干,洪水中的21小时  抗洪一线记者日记澎湃号媒
./data/images/predict/1218331612_43197736.jpg	意大利迎来暴雨 河流水位上涨引发洪灾淹没街道
./data/images/predict/121848150_516429007.jpg	#抗灾害保通信##广西百色乐业县遭遇近40年以来最大洪水#
./data/images/predict/1219163728_2440092567.jpg	救援,在被洪水漫过的街巷之间直击重庆长江,嘉陵江抗洪一线
./data/images/predict/121952720_3484411461.jpg	内涝什么意思内涝的原因极其措施  优优网洪涝,旱灾都是我们听说过
./data/images/predict/122010570_189771803.jpg	印尼东部一城市发生洪灾致6人死亡查亚普拉山体新华社
./data/images/predict/122332425_3338800533.jpg	广西融水:强降雨引发严重内涝广西新闻网
./data/images/predict/1223617429_1307044923.jpg	厦门早上特大暴雨,出行请注意安全#我的城市下雨了#飘波大雨#  抖音
./data/images/predict/1224129880_621749294.jpg	2023发大水  抖音
./data/images/predict/1225912122_858636462.jpg	发布警报暴雨雷电 9级大风返程请注意大雾降水气象台雷暴大风
./data/images/predict/1226892018_3363119644.jpg	中石化南阳石油分公司:全力防汛抢险,确保油品正常供应大河新闻
./data/images/predict/1228329810_1596086446.jpg	开展防汛抢险演练,筑牢生命安全防线 2023宜阳县军地联合抢险救援
./data/images/predict/1229127607_2799800797.jpg	记忆深处.一到梅雨季,村里的小溪必是涨大水.风平浪静的山村  抖音
./data/images/predict/1230574231_3355918558.jpg	董家塅街道抗洪救灾图集及先进事迹居民
./data/images/predict/1230640628_1607645243.jpg	建三江分公司严阵以待把好防汛关防洪
./data/images/predict/123124501_453207728.jpg	【闻汛而动丨全市应急系统全力应对强降雨天气】今日本市又迎来一场强
./data/images/predict/1232491991_1753202656.jpg	水位暴涨,山体滑坡,开闸泄洪丽水各地积极抢险救灾塌方
./data/images/predict/1238851908_1554703207.jpg	#洪水无情,人间有爱#人民子弟兵为人民#抗洪抢险#感动瞬间  抖音
./data/images/predict/124083366_556835380.jpg	楼上爆管8小时,楼下大水漫金山
./data/images/predict/1242482030_2460563043.jpg	就算大雨让这座城市颠倒,我会给你怀抱#天秤座 #氛围感 #原  抖音
./data/images/predict/1244999110_3142260723.jpg	洪涝灾害应急通信解决方案防汛抗洪救灾抢险应急通信指挥调度系统福
./data/images/predict/125050985_1548992278.jpg	向抗洪抢险的英雄们学习,致敬  抖音
./data/images/predict/1251885100_2388306153.jpg	20190709湘江大水 2
./data/images/predict/1252660081_3114158815.jpg	风雨中彰显责任担当,市住建局闻
./data/images/predict/1252860092_2627540160.jpg	警惕暴雨红色预警这里的街道变黄河福州接下来黄河气象台新浪新
./data/images/predict/1253326078_3040367342.jpg	航拍画面公布:德国南部多地因洪灾进入紧急状态 城镇街道被洪水淹没
./data/images/predict/1253401139_3807616393.jpg	洪水无情,人间有爱固阳包商村镇银行抗洪救灾在行动  美篇
./data/images/predict/1253668159_684111564.jpg	申城今日入梅,明后天将有暴雨
./data/images/predict/1253933749_3835188423.jpg	防汛抗洪一线,有这么一群逆行者,他们坚守的身影,凝固成感人画  抖音
./data/images/predict/125490247_1623563140.jpg	我市全力应对台风
./data/images/predict/125724893_3088298392.jpg	办实事  告别水浸雅瑶这个排涝站将于国庆节正式投入使用澎湃号
./data/images/predict/1258865624_479412585.jpg	奋战在抗洪一线的最美
./data/images/predict/1259264655_4099374127.jpg	区领导督导汛期防汛和安全生产工作  美篇
./data/images/predict/126035916_4058385504.jpg	武警池州支队紧急排涝保国家食用储备油安全cctv.com中国中央电视台
./data/images/predict/126040895_3682948776.jpg	台风登入时跟过后,广蔺社区的水位几乎没有改变,路面粉骚哒哒滚  抖
./data/images/predict/126141643_1207799629.jpg	武功开展节前安全生产和防汛工作专项大检查
./data/images/predict/1262952527_2955847576.jpg	伦敦突发洪水,街道成河地铁停运bbc刚笑完河南自己就没了...
./data/images/predict/126349867_901010439.jpg	金华暴雨引起内涝 道路积水汽车抛锚
./data/images/predict/126489692_2650249657.jpg	城市内涝  quentin  抖音
./data/images/predict/126713444_3956409412.jpg	临清胡家湾段,烟店段卫运河实拍,多图带你认识最可爱的人防汛
./data/images/predict/1267360692_1110252526.jpg	河北连发通知:以临战状态做好防汛抢险工作长城原创长城网
./data/images/predict/1269679862_2302972413.jpg	涨水啦 #暴雨来袭 #实景拍摄 家门口都这么大的水,我的小  抖音
./data/images/predict/12716896_2843080115.jpg	防汛抗灾:洪水无情人有情,华进集团送温情慰问
./data/images/predict/1272153168_1005149903.jpg	周末雷雨 大风北京今日21条公交线路采取临时措施怀柔区河口降雨
./data/images/predict/1272679_2170232664.jpg	南昌龙头岗综合码头全力做好防汛抢险工作
./data/images/predict/127409712_1713013075.jpg	2023徐州马拉松雨战,完全完赛pb.2023赛季结束,20  抖音
./data/images/predict/1274540659_1385254086.jpg	抗洪抢险勇担当 获赠锦旗砥砺行 宗保南京分公司收到栖霞街道赠送锦
./data/images/predict/1275443555_1439954313.jpg	【全力以赴 防汛救灾】坚决打好防汛抗洪抢险救灾攻坚战,我市党员群众
./data/images/predict/1275465243_2908800849.jpg	夯实度汛基础 保持临战状态河南全力应对
./data/images/predict/127825710_429131318.jpg	一场狂风暴雨过后,鱼塘水满了,竹木断了,秧苗更绿了,大自然带  抖音
./data/images/predict/1278394668_64380827.jpg	#洪水无情人有情 #别再下雨了 #祈求平安 #我的城市下雨了  抖音
./data/images/predict/128204897_737128385.jpg	#直击南方多地暴雨现场##航拍桂林火车站内涝积水##持续关注广西强降
./data/images/predict/128282172_2692075907.jpg	那些抗洪救灾的战士们谢谢你们洪水
./data/images/predict/1283204559_2944653261.jpg	桂林暴雨惊动央视上游3大水库开始泄洪桂林人挺住阳朔
./data/images/predict/1283343322_777877026.jpg	抗洪抢险,坚守岗位.远离洪水,安全度汛.  抖音
./data/images/predict/1286054927_3735812156.jpg	蒲江县:开展防汛救灾志愿服务活动  首页幻灯  清廉蓉城绿色蒲江
./data/images/predict/128625210_2706384370.jpg	10月6日昨日陆浑水库水位319.11米.  抖音
./data/images/predict/1286530178_159713062.jpg	南晓抗洪抢险最前线,良庆消防用行动诠释责任与使命
./data/images/predict/1286556137_4099345687.jpg	全力以赴打赢防汛抢险硬仗华北,黄淮等地抗击汛情一线直击杭州网
./data/images/predict/128859478_1952775615.jpg	图文:江西婺源县沱川乡境内暴发山洪新闻中心新浪网
./data/images/predict/1289573756_1614834838.jpg	8月14日下午,多年罕见的一场暴风雨突袭郑州,狂风暴雨中夹杂着冰雹,让
./data/images/predict/129166701_3911742236.jpg	青浦区开展2020年防汛防台综合演练指挥部灾情台风网易订阅
./data/images/predict/129183486_4235812833.jpg	突发消防车被洪水冲走,3人仍在搜救街道被淹,多地停课,狂风暴雨还将
./data/images/predict/1295498084_277277035.jpg	一年一度防汛抢险训练拉开帷幕,防汛抢险队员战高温斗酷暑,以训  抖
./data/images/predict/129699393_2238636793.jpg	潢川小潢河上游水库泄洪致水位暴涨场面十分壮观,沿岸居民被迫上岸...
./data/images/predict/1297256212_2022480352.jpg	实拍柬埔寨大金欧暴雨变
./data/images/predict/1297393415_2654765891.jpg	小战友们辛啦,我们当时98年抗洪水,今天你们又在战大洪水,  抖音
./data/images/predict/130333511_2137927375.jpg	10月4日下午,忻州这里出现山体滑坡...塌方山洪网易订阅
./data/images/predict/1304205844_2984920141.jpg	咸宁防汛最新动态:红色预警,开闸泄洪...还有一个重要提醒水库
./data/images/predict/130674969_2588012882.jpg	台风过后暴雨来袭.#台风 #暴雨 #台风暴雨来袭请注意 #出  抖音
./data/images/predict/1307507404_398081842.jpg	中到大雨 局部暴雨 阵风9级济南最新预报
./data/images/predict/131187758_1717651116.jpg	泰国水灾:唐人街失守曼谷14区被浸  apple 101
./data/images/predict/1312814968_1067637934.jpg	古蔺丹桂镇的电力已恢复,街道也变得更整洁了工作
./data/images/predict/131344068_1402445535.jpg	大风 暴雨 淹水来了连发45条预警,这里已开始下...积水
./data/images/predict/1313475137_3918365661.jpg	图组 四川广安遭洪水袭击街道被淹  晓朝的日志  网易博客
